,Reviewer ID,Paper ID,Keyphrases,Confidence
113,ba671c3b,8f38ba1b,"xxxx,
nowaday,
effect,
share,
great,
present,
area,
focus,
art,
accord,
experiment,
keyword,
rivest,
shamir,
adleman,
introduct,
corpor,
due,
wide,
mechan,
arriv,
softwar,
tool,
measur,
everywher,
crucial,
sector,
recent,
excit,
peopl,
hide,
form,
machin,
languag,
foremost,
individu,
separ,
privat,
popular,
extent,
quiet,
prime,
month,
mightiest,
age,
prospect,
candid,
xxx,
simpl,
demonstr,
ceil,
strong,
adyx,
calcul,
final,
method,
decryot,
analyz,
speed,
graphic,
represent,
observ,
mathemat,
deriv,
main,
statist,
comparison,
differenti,
wont,
actual,
worth,
urg,
question,
import,
usual,
chanc,
secound,
squre,
small,
cell,
smart,
tag,
rfid,
sensor,
network,
util,
privaci,
sate,
refer,
danasingh,
adv,
zaru,
khan,
summari,
appl,
pradhan,
som,
conf,
reliab,
infocom,
optim,
trend,
futur,
dir,
nisha,
farik,
zhou,
tang,
implement,
proceed,
forum,
strateg,
ifost,
bonjak,
sre,
brumen,
dictionari,
password,
mipro,
gupta,
walia,
dev,
prerna,
mahajan,
dec,
conclus,
approach,
sourc,
textual,
messag,
safer,
person,
busi,
purpos,
http,
computerresearch,
org,
index,
php,
articl,
view,
singhal,
hypothesi,
pract,
cardiovasc,
keysuchcryptosystem,
datathankusual,
valunkey,
systemaeencrypt,
figurupontabl,
intern,
filenamersa,
encryptwithdiffer,
tablivchi,
encryptsecondrsa,
timebchi,
valunamesize,
charactuponrandom,
decryptwithdiffer,
foremostusecryptographi,
techniqunovelstrategi,
sizenamesize,
mahajandrencrypt,
encryptusehttp,
techniqunonhomogen,
algorithmaersa,
complexaersa,
technolrevol,
valuswont,
paperiipropos,
purposetctime,
voleglob,
valunonhomogen,

volpprerna,
work,
maximum,
paper,
section,
show,
world,
solut,
necess,
web,
onlin,
transmiss,
phone,
larg,
effici,

ieee,
convert,
blockk,
iii,
applic,
rana,
icrito,
origin,
pre,
risk,",3
114,15a022e2,5f3a799b,"room,
network,
research,
connect,
router,
data,
packet,
packettracer,
tracer,
control,
arriv,
devic,
thi,
pc,
air,
aircontrol,
controlroom,
server,
system,
aircontrolroom,
guest,
arrivroom,
design,
use,
cisco,
departur,
secur,
fig,
simul,
ciscopacket,
ciscopackettracer,
work,
ip,
departurroom,
networksystem,

transmit,
networkdesign,
wifi,
transmitdata,
softwar,
comput,
end,
enddevic,
figur,
learn,

roompc,
configur,
set,
wifirouter,

help,
thiresearch,
transmiss,
wireless,
employe,
airport,
usecisco,
datatransmiss,
computnetwork,
ani,
technolog,
rout,
depart,
intern,
useciscopacket,
useciscopackettracer,
prototyp,
implement,
ha,
laptop,
commun,
differ,
subnet,
default,
defaultgateway,
gateway,
dn,
dnserver,
guestdepart,
port,
camera,
p,
smart,
world,
protocol,
issu,
project,
perform,
etc,
organ,
success,
switch,
imag,
serverroom,
routerconnect,
guestrouter,
wirelessrouter,
pp,
journal,
engin,
n,
area,
areanetwork,
necessari,
conduct,
networksimul,
time,
packettracersoftwar,
tracersoftwar,
need,
import,
number,
iot,
iotdevic,
collect,
securroom,
ipaddress,
address,
part,
transmitdatatofrom,
datatofrom,
tofrom,
arrivroompc,
subnetmask,
mask,
messag,
internet,
c,
departurroompc,
motion,
motiondetector,
detector,
securcamera,
k,
j,
internjournal,
understand,
life,
workproperli,
properli,
download,
model,
usepacket,
usepackettracer,
way,
ensur,
compon,
possibl,
lan,
datatransmit,
mention,
tablet,
passeng,
store,
pc,
useani,
show,
password,
wirelessrouterconnect,
learntool,
tool,
studi,
g,
r,
protocoluse,
internconfer,
confer,
v,
routprotocol,
n,
autom,
howev,
easi,
easitask,
task,
befor,
depth,
observ,
effici,
base,
doe,
start,
ciscopackettracerha,
packettracerha,
tracerha,
websit,
onlin,
resourc,
face,
network,
datacommun,
larg,
largnumber,
everi,
univers,
differnetwork,
conductthi,
conductthiresearch,",5
115,15a022e2,dc2de67e,"modul,
system,
fingerprint,
secur,
figur,
user,
bluetooth,
home,
author,
use,
microcontroller1,
connect,
ha,
data,
pin,
door,
lock,
hi,
blynk,
display,
microcontroller2,
iot,
lcd,
applic,
base,
devic,
step,
control,
relay,
name,
commun,
show,
technolog,
fingerprintmodul,
lcddisplay,
blynkapplic,
command,
microcontrol,
confer,
pp,
doi,
biometr,
work,
doorlock,
store,
notif,
nodemcu,
insid,
domest,
r,
smart,
relaymodul,
diagram,
circuit,
bluetoothmodul,
transfer,
iotbase,
node,
finger,
smartphon,
autom,
thi,

propos,
receiv,
comput,
rgb,
rgbmodul,
light,
tx,
intern,
internconfer,
homesecur,
nodemcu,
mcu,
peopl,
enter,
app,
unauthor,
secursystem,
homeautom,
implement,
wireless,
inform,
design,
propossystem,
buzzer,
buzzermodul,
enrol,
txpin,
circuitdiagram,
alert,
securissu,
issu,
ani,
project,
sensor,
match,
blynkapp,
individu,
framework,
access,
internet,
bluetoothmodule2,
module2,
receivdata,
solenoid,
solenoiddoor,
experiment,
n,
build,
institut,
compon,
arduino,
smarthome,
network,
electron,
manag,
featur,
person,
world,
time,
put,
hidomest,
homesecursystem,
server,
prototyp,
homeautomuse,
automuse,
authoruser,
unauthoruser,
hc05,
hc05bluetooth,
uno,
unor3,
r3,
transferdata,
solenoiddoorlock,
mobil,
advanc,
india,
j,
fingerprintbase,
ieee,
ieee7th,
7th,
v,
iotbasesmart,
basesmart,
thing,
basebiometr,
biometrhome,
alertsystem,
servic,
bank,
overcom,
fingerprintsensor,
relat,
ad,
collect,
eeprom,
hifinger,
user,
storedata,
hifamili,
famili,
activ,
situat,
key,
foremost,
nation,
risk,
organ,
expand,
peac,
chanc,
effect,
biometrsecur,
basehome,
iotbas,
homeautomsystem,
automsystem,
effici,
efficisecur,
efficisecurscheme,
securscheme,
scheme,
homeiot,
homeiotdevic,
iotdevic,
integr,
authent,
send,
homecontrol,
systemuse,
nodemcuboard,
mcuboard,
board,
remot,
android,",5
116,15a022e2,f107ba2d,"seat,
system,
thi,
bu,
book,
fingerprint,
reserv,
modul,
use,
user,
pin,
ha,
microcontrol,
show,
mani,
student,
number,
transport,
park,
inform,
thisystem,
lcd,
framework,
ani,
util,

finger,
id,
manag,
sensor,
data,
project,
author,
check,
bookseat,
network,
buse,
maniseat,
fingerprintmodul,
display,
prototyp,
univers,
issu,

bus1,
base,
seatreserv,
hi,
bluetooth,
iot,
reservsystem,
thiproject,
blynk,
intern,
propos,
vehicl,
devic,
keypad,
circuit,
matrix,
send,
bus2,
avail,
smart,
passeng,
command,
messag,
seatnumber,
io,
place,
tri,
time,
monitor,
need,
technolog,
seatbook,
help,
iopin,
bt,
wireless,
limit,
individu,
biometr,
control,
problem,
diagram,
commun,
fig,
act,
match,
app,
fp,
notif,
iotbase,
seatreservsystem,
day,
process,
alreadi,
provid,
includ,
ticket,
sm,
applic,
coordin,
confirm,
dot,
dotmatrix,
master,
interfac,
put,
voltag,
baud,
baudrate,
rate,
userbook,
internconfer,
confer,
pp,
ieee,
difficulti,
face,
educ,
transportfacil,
facil,
citi,
dont,
proper,
transportsystem,
bumanag,
access,
reduc,
activ,
managsystem,
complet,
detail,
server,
transit,
work,
simpl,
sensormodul,
devicshow,
slave,
permit,
recognit,
connect,
thipin,
chanc,
bookseatnumber,
line,
blynkapp,

bookani,
bookaniseat,
aniseat,
fig,
idani,
implement,
journal,
scienc,
universbu,
wirelessnetwork,
relat,
butransport,
organ,
fundament,
veri,
way,
sever,
public,
teacher,
addit,
store,
prevent,
easili,
onli,
android,
qr,
userha,
order,
track,
gather,
termin,
transitvehicl,
intellig,
focus,
block,
blockdiagram,
mark,
fingerprintsensor,
fingerprintsensormodul,
input,
interact,
press,
key,
gadget,
bluetoothmodul,
hardwar,
equip,
internet,
raspberri,",5
117,c9db9ac7,edbd48c8,"model,
infect,

data,
popul,

covid19,
growth,
bangladesh,
predict,
number,
dynam,
exponenti,
outbreak,
transmiss,
thi,
use,
reproduct,
pandem,
reproductnumber,
day,
c,
studi,
rate,
time,
lstm,
l,
estim,
diseas,
fit,
countri,

output,
base,
report,
analysi,
size,
cumul,
immun,
r,
g,
epidemiolog,
coronaviru,
infecti,
stack,
trend,
valu,
incid,
vol,
phenomenolog,
host,
step,
observ,
earli,
logist,
regress,
phase,
cumulinfect,
herd,
natur,
lstmmodel,
paramet,
k,
j,
learn,
viru,
logistmodel,
dataset,
exponentigrowth,
period,
health,
show,
vanilla,
compartment,
compartmentmodel,
b,
timestep,
input,
n,
epidem,
journal,
p,
understand,
hostpopul,
thistudi,
world,
march,
pattern,
regressanalysi,
indic,
project,
deep,
deeplearn,
herdimmun,
typic,
infectidiseas,
govern,
maximum,
character,
comput,
wa,
layer,
avail,

wang,
chowel,
effect,
spread,
growthdynam,
ascertain,
individu,
coronavirudiseas,
progress,
result,
differ,
approach,
extract,
deeplearnmodel,
learnmodel,
tempor,
suscept,
recoveri,
mean,
infectincid,
gener,
e,
simul,
error,
bi,
figur,
outcom,
tabl,
intervent,
mathemat,
w,
g,
viboud,
covid19infect,
mortal,
propag,
commun,
accur,
populdensiti,
densiti,
reportdata,

januari,
posit,
analyt,
phenomenologmodel,
daili,
epidemiologmodel,
ha,
analyz,
scope,
assess,
perform,
respiratori,
risk,
populsize,
urgenc,
squar,
case,
veri,
covid19pandem,
research,
diffus,
process,
equat,
random,
featur,
growthtrend,
conduct,
futur,
analys,
herdimmunthreshold,
immunthreshold,
threshold,
mechanist,
transmissrate,
onset,
compris,
cumulinfectincid,
sequenc,
function,
vari,
multipl,
pass,
inform,
sir,
offer,
calcul,
resutl,
vanillastack,
vanillastackbi,
stackbi,
error,
novel,
china,
pp,",4
118,fb4bc145,95903604,"
gener,
imag,
use,
model,
gan,
condit,
train,
adversari,
fashion,
network,
adversarinetwork,
g,
generadversari,

input,
thi,
score,
generimag,
label,
et,
etal,
al,
http,
text,
class,
x,
generadversarinetwork,
j,
imaggener,
convolut,
dcgan,
incept,
cloth,
data,
categori,
comput,
produc,
genermodel,
learn,
avail,
output,
fashionimag,
deep,
deepconvolut,
match,
inceptscore,
distribut,
item,
discrimin,
layer,
wa,
loss,
arxivorg,
arxivorg,
research,
user,
dataset,
c,
fig,

d,
p,
probabl,
onlin,
onlin,
onlin,
onlin,
realist,
accord,
machin,
power,
algorithm,
result,
imagetoimag,
ganmodel,
latent,
latentspace,
space,
conditgan,
set,
paper,
liu,
distanc,
classi,
origin,
cs,
cs,
usecondit,
deepconvolutgener,
deepconvolutgeneradversari,
convolutgener,
convolutgeneradversari,
base,
userinput,
categoriuse,
evalu,
perform,
i,
machinlearn,
repres,
goodfellow,
improv,
predict,
zhang,
applic,
design,
differ,
clothcategori,
pixel,
valu,
architectur,
abov,
y,
function,
calcul,
fake,
phase,
time,
log,
z,
originimag,
analysi,
modelwa,
v,
k,
h,
l,
cs,
cs,
convolutgeneradversarinetwork,
highli,
work,
ad,
target,
fashionmnist,
mnist,
fashioncategori,
synthesi,
qualiti,
eld,
arti,
cial,
cialintellig,
intellig,
exampl,
photograph,
random,
variou,
creat,
li,
sequenc,
isola,
zhu,
translat,
multipl,
propos,
con,
thipaper,
generfashion,
generfashionimag,
accept,
pretrain,
pretrainmodel,
ankl,
anklboot,
boot,
scale,
process,
ratio,
measur,

lev,
levx,
formula,
x,
y,
b,
cation,
updat,
pass,
optim,
conditdcgan,
weight,
tri,

resembl,
wause,
probabldistribut,
onli,
look,
computpower,
access,
aug,
conditdeep,
conditdeepconvolut,
conditdeepconvolutgener,
textinput,
becom,
",4
119,fb4bc145,5512c555,"cancer,
breast,
breastcancer,
data,
classi,
learn,
model,
synthet,
gener,
er,
use,
dataset,
tabnet,

evalu,
research,
tabular,
deep,
diagnost,

cation,
prognost,
prognosi,
thi,
sampl,
diagnosi,
featur,
variat,
machin,
integr,
tumor,
perform,
base,
variatautoencod,
autoencod,

predict,
machinlearn,
p,
deeplearn,
recurr,
tabl,
pp,
synthetgener,
patient,
tvae,
tabulardata,
propos,
prognostdataset,
studi,
set,
n,
architectur,
domain,
tabularvariat,
tabularvariatautoencod,
wa,
interpret,
wisconsin,
train,
precis,
synthetdata,
valu,

posit,
vol,
breastcancerclassi,
cancerclassi,
breasttumor,
stage,
t,
f1score,
breastcancerdiagnosi,
cancerdiagnosi,
cial,
ai,
incorpor,
accuraci,
malign,
benign,
purpos,
breastcancerdiagnost,
cancerdiagnost,
attent,
ha,
result,
howev,
complement,
wisconsinbreast,
et,
etal,
al,
network,
analysi,
augment,
classifi,
tvaemodel,
delin,
comput,
transform,
tabnetclassi,
cstest,

f,
score,
hyperparamet,
cancerresearch,
arti,
intellig,
individu,
wisconsinbreastcancer,
diagnostdataset,
learnclassi,
outperform,
learnmodel,
optim,
select,
includ,
imag,
ef,
distribut,
synthetgenerdata,
generdata,
x,
repres,
b,
breastcancerprognosi,
cancerprognosi,
r,
qualiti,
kstest,
es,
tp,
dif,
challeng,
cialintellig,
stateoftheart,
problem,
learnarchitectur,
numer,
diseas,
analyz,
morpholog,
extrem,
mention,
approach,
random,
signi,
g,

doe,
time,
column,
p,
term,
evalustage,
mlp,
weight,
weightaverag,
weightaveragscore,
averag,
averagscore,
cult,
rate,
earli,
detect,
airesearch,
constraint,
issu,
deeplearnarchitectur,
interpretdeep,
creat,
tion,
instanc,
identi,
state,
advanc,
ml,
statu,
recur,
uci,
wisconsinbreastcancerdiagnost,
breastcancerdiagnostdataset,
cancerdiagnostdataset,
ensembl,
gradient,
layer,
kumar,
util,
framework,
medic,
xu,
thistudi,
genersynthet,
cient,
method,
need,
illustr,
statist,
sensit,",4
120,12b952c8,813d0089,"essenti,
compon,
activ,
rigor,
examin,
potenti,
substanti,
inuenc,
growth,
report,
survey,
ciplin,
synthet,
oversampl,
outstand,
construct,
condent,
index,
introduct,
academ,
prevent,
measur,
hanc,
effort,
minim,
attempt,
critic,
depart,
connect,
complet,
earli,
effect,
qualiti,
disturb,
misclassifi,
perfor,
manc,
main,
literatur,
reduct,
current,
output,
vital,
nowaday,
comprehend,
black,
box,
fundament,
drawback,
local,
global,
problem,
purpos,
rest,
quick,
chine,
section,
part,
nding,
conclud,
remark,
relat,
institut,
gorithm,
previou,
databas,
semest,
attend,
seminar,
assign,
point,
whilst,
singapor,
remedi,
degre,
michigan,
pass,
low,
medium,
iter,
dichotomis,
accord,
thor,
eventu,
account,
pupil,
symbol,
reveal,
hand,
rapid,
feedback,
efcient,
link,
open,
tutor,
regular,
basic,
exploratori,
person,
interest,
opinion,
iao,
algo,
rithm,
instructor,
parent,
outcom,
prepossess,
imabal,
ratio,
perceiv,
conrm,
requir,
execut,
explor,
preprocess,
world,
drop,
subject,
subset,
charac,
terist,
creation,
cours,
content,
math,
primari,
safeti,
crucial,
space,
cat,
egor,
logi,
run,
multipl,
time,
frequent,
logisticregr,
sion,
kneighborsclassi,
number,
vapnik,
principl,
intersect,
maxim,
xgbclassi,
max,
depth,
theorem,
gaussiannb,
util,
function,
nd,
describ,
cla,
sier,
intuit,
word,
furthermor,
limit,
consist,
agnost,
explic,
repres,
collect,
act,
reason,
owchart,
origin,
entri,
display,
build,
linear,
loss,
complex,
svc,
default,
rbf,
aspect,
individu,
unit,
capabl,
distin,
procedur,
deliti,
maximum,
gener,
fraction,
consfus,
matrix,
empir,
collec,
tier,
sourc,
detail,
por,
mat,
jupyt,
notebook,",3
121,12b952c8,e6e6ae79,"terror,
human,
safe,
bad,
precautionari,
curfew,
role,
fulfil,
varieti,
keyword,
introduct,
modern,
era,
safeti,
onlin,
market,
hand,
alert,
holder,
averag,
idea,
overview,
demand,
motiv,
topic,
signific,
determin,
comparison,
literatur,
field,
digit,
gener,
usag,
natur,
languag,
process,
demograph,
framework,
program,
return,
similarli,
author,
advertis,
crbm,
neighborhood,
rbm,
joint,
distribut,
similar,
popular,
score,
click,
histori,
incorpor,
social,
media,
stock,
polar,
index,
artifici,
neural,
network,
extract,
meaning,
previou,
micro,
blog,
posit,
neg,
anticip,
method,
individu,
classifi,
boost,
decis,
tree,
accuraci,
great,
encompass,
area,
compani,
lot,
hype,
app,
track,
transact,
system,
architectur,
methodolog,
diagram,
scrape,
junk,
valid,
prospect,
preprocess,
collect,
unnecessari,
sourc,
kaggl,
perform,
session,
appropri,
conduct,
elig,
numer,
handl,
median,
function,
exploratori,
sound,
ked,
vacuum,
washer,
auto,
accessori,
player,
desktop,
clock,
acer,
appl,
huawei,
bosch,
lenevo,
lucent,
soni,
padem,
month,
vii,
show,
case,
input,
graphic,
curv,
gradual,
outbreak,
graph,
viii,
conclus,
main,
object,
choic,
precis,
proper,
scheme,
factor,
necessari,
lifetim,
busi,
refer,
vishwa,
shriram,
analyt,
india,
jiangtao,
qiu,
ben,
yedder,
yanen,
improv,
class,
collabor,
rich,
acm,
manag,
srivastava,
reliabl,
infocom,
optim,
trend,
direct,
icrito,
nodia,
chamlertwat,
discov,
journal,
univers,
scienc,
safara,
naiv,
tabliitop,
consumusemachin,
air,
useriduser,
situatvdata,
categorivstotal,
purchasesite,
pandemebehavior,
soundwaycategori,
bayusealgorithm,
purchasblogist,
purchasfrandom,
brandnametotal,
orderbbrand,
sonicpurchas,
analysithintern,
consumknearest,
valudmiss,
profilcfresult,
cartcsupport,",5
122,daef2cb1,c674de1d,"
face,
imag,
fake,
model,
use,
network,
cnn,


detect,
convolut,
thi,

perform,
fakeface,
differ,
base,
learn,
classi,
layer,
facedetect,
comput,
ha,
human,
mtcnn,
area,
deep,
fig,
creat,
algorithm,
architectur,
pp,
technolog,
recognit,
method,
accuraci,
deeplearn,
fals,
cascad,
implement,
dataset,
repres,
ieee,
manipul,
humanface,
process,
data,
er,
train,
faceimag,
gener,
candid,
khulna,
scienc,
research,
mani,
onlin,

experi,
result,
techniqu,
convolutnetwork,
bound,
boundbox,
box,
posit,
vol,
h,
evalu,
fakefacedetect,
computscienc,
engin,
work,
way,
differcnn,
vggfacevgg16,

object,
exampl,
advanc,
variou,
recogn,
name,
deepfak,
record,
multitask,
collect,
part,
crop,
ii,
analysi,
connect,
cation,
fulli,
rst,
number,
video,
frame,
descript,
provid,
tabl,
genermodel,
genermodelbase,
modelbase,
manipultechniqu,
size,
reduc,
vector,
curv,
access,
onlin,
onlin,
onlin,
http,
performevalu,

univers,
bangladesh,
habecom,
becom,
news,
pornographi,
strategi,
differcnnmodel,
cnnmodel,
imagenetvgg16,
vggfaceresnet50,
respect,
vision,
veri,
show,
ef,
cient,
includ,
predict,
photo,
tool,
internet,
chang,
person,
express,
sever,
multitaskcascad,
class,
qualiti,
appropri,
sourc,
challeng,
pixel,
goal,
materi,
section,
resultanalysi,
studi,
sampl,
howev,
iter,
convolutlayer,
distinguish,
folder,
ident,
c,
preprocess,
mtcnnalgorithm,
cascadconvolut,
cascadconvolutnetwork,
rnet,
stage,
step,
fcn,
window,
boundboxregress,
boxregress,
regress,
epoch,
matplotlib,
librari,
python,
roc,
roccurv,
nois,
facearea,
p,
s,
s,
avail,
confer,
task,
khulnaunivers,
khulnauniverscomput,
khulnauniverscomputscienc,
universcomput,
universcomputscienc,
engindisciplin,
disciplin,
bangladeshwoshikuzzaman,
woshikuzzaman,
busi,
gmailcom,
gmailcom,
",4
123,daef2cb1,053697fd,"sentiment,
analysi,
aspect,
sentimentanalysi,
text,
use,
bangla,
languag,
data,

extract,

algorithm,
headlin,
newspap,
train,
score,
work,
aspectterm,
term,
token,
base,
result,
exampl,
aspectbas,
aspectbassentiment,
aspectbassentimentanalysi,
thi,
dataset,
process,
learn,
model,
newspapheadlin,
absa,
aspecttermextract,
termextract,
banglanewspap,
banglanewspapheadlin,
machin,
word,
pp,
ha,
classifi,
f1,
f1score,
remov,
opinion,
banglalanguag,
name,
b,
aspectbas,
aspectbassentiment,
aspectbassentimentanalysi,
aspectbase,
aspectbasesentiment,
aspectbasesentimentanalysi,
basesentiment,
basesentimentanalysi,
perform,
dataset,
world,
mani,
bernoulli,
techniqu,
predict,
review,
propos,
wa,
machinlearn,
preprocess,
m,
k,
lr,
mine,
inform,
proposmodel,
tag,
tabl,
bert,
deep,
m,
confer,
vol,
interest,
research,
paper,
peopl,
set,
posit,
neg,
svm,
vote,
veri,
opinionmine,
contain,
type,
arab,
design,
variou,
differ,
nameentiti,
entiti,
ml,
punctuat,
i,
processtext,
c,
postag,
transform,
array,
t,
v,
discuss,
nb,
intern,
liu,
content,
signific,
comment,
news,
bay,
sgd,
random,
mlp,
aspectextract,
gener,
busi,
czech,
hindi,
cultur,
implement,
system,
piec,
supervis,
condit,
accuraci,
collect,
datatrain,
mlalgorithm,
show,
thireason,
reason,
part,
stop,
stopword,
sentenc,
chunk,
nc,
tokenarray,
aspecttermextractalgorithm,
termextractalgorithm,
extractalgorithm,
n,
oken,
i,
i,
i,
p,
end,
noun,
raw,
rawtext,
machinlearnalgorithm,
learnalgorithm,
g,
bidirect,
bernoullinb,
resourc,
evalu,
r,
rahman,
bengali,
bengalilanguag,
becaus,
aim,
read,
impact,
approach,
howev,
multinomi,
bernoullinav,
bernoullinavbay,
nav,
navbay,
logist,
logistregress,
regress,
sgdclassifi,
randomforest,
forest,
mlpclassifi,
voteclassifi,
experi,
news,
era,
internet,
technolog,
easili,
ani,
sens,",4
124,06cdc875,ee2c7bfa,"telemedicin,
servic,
patient,
doctor,
user,

provid,
search,
use,


surgeon,
appoint,
thi,
health,
relat,
ha,
telemedicinservic,
bangladesh,
age,
healthcar,
data,
group,
categori,
onlin,
access,
system,
pattern,
consult,
specialist,
name,
diseas,
http,
avail,
reduc,
medic,
time,
treat,
adopt,
input,
mani,
custom,
agegroup,
platform,
media,
differ,
tri,
disord,
onlin,
onlin,
onlin,
dhaka,
peopl,
hour,
care,
increas,
oper,
base,
etc,
c,
type,
spell,
covid,
treatment,
effect,
commun,
customacquisit,
acquisit,
signi,
accord,
market,
wa,
websit,
bengali,
covid19,
distanc,
face,
area,
travel,
channel,
mobil,
work,
ad,
demand,
receiv,
cost,
result,
physician,
nation,
devic,
traf,
eg,
fig,
tabl,
fall,
technolog,
qualiti,
visit,
issu,
internet,
customacquisitchannel,
acquisitchannel,
searchpattern,
discuss,
present,
rate,
post,
veri,
home,
number,
prefer,
section,
govern,
inform,
gener,
call,
day,
repres,
sourc,
observ,
medicin,
broader,
broadersurgeon,
disordrelat,
surgic,
searchuse,
dure,
case,
distribut,
countri,
qualitihealthcar,
cient,
bangladeshi,
understand,
analyz,
analysi,
cant,
suggest,
improv,
i,
children,
popul,
healthcarservic,
queue,
term,
need,
juli,

design,
includ,
nationhealth,
week,
interest,
rang,
help,
percentag,
correspond,
de,
dermatologist,
medicinspecialist,
neurologist,
providinput,
spellmistak,
mistak,
sub,
subpre,
pre,
x,
bodi,
tion,
featur,
consumpt,
thiha,
behavior,
rise,
maintain,
facil,
lockdown,
ef,
studi,
desktop,
peak,
peakhour,
thiwork,
mortal,
onli,

upazila,
upazilahealth,
therefor,
alreadi,
money,
there,
lack,
enhanc,
expand,
hassl,
deliv,
cantli,
subscrib,",5
125,06cdc875,3db72604,"text,
summar,
sentenc,
summari,
use,
base,
word,
extract,
rank,
textsummar,
document,
bangla,
method,
count,

basesummar,
wordcount,
approach,
textdocument,
techniqu,
languag,
thi,
work,
result,
inform,
banglatext,
output,
intern,
comput,
extractsummar,
percent,
internconfer,
confer,
token,
model,
cosin,
input,
ratio,
pp,
gener,
singl,
provid,

paper,
process,
score,
percentsummari,
tabl,

differ,
summartechniqu,
rankbase,
heapq,
implement,
mani,
bengali,
hossain,
wordcountsummari,
countsummari,
technolog,
textsummartechniqu,
import,
mean,
focus,
wa,
human,
determin,
step,
section,
clean,
number,
sampl,
compar,
befor,
remov,
textrank,
textrankbase,
heapqbase,
heapqbasesummar,
signific,
abstract,
consid,
origin,
methodolog,
extractmethod,
k,
propos,
featur,
cluster,
p,
everi,
samplresult,

textsummaruse,
summaruse,
requir,
ha,
banglatextdocument,
kind,
singlbangla,
singlbanglatext,
textrankbasesummar,
rankbasesummar,
becaus,
select,
time,
materi,
includ,
learn,
algorithm,
perform,
ii,
iii,
iv,
hasan,
consist,
frequenc,
sequenc,
set,
examin,
md,
roy,
abujar,
fig,
valu,
origintext,

wordcount,
textrank,
repres,
s,
s,
analysi,
automat,
amount,
data,
thipaper,
stopword,
po,
potag,
tag,
differkind,
singlbanglatextdocument,
read,
languagprocess,
i,
humanlanguag,
measur,
lack,
summa,
way,
effici,
highlight,
reduc,
part,
interest,
present,
basegraph,
graph,
term,
thimethod,
preprocess,
encod,
informsentenc,
improv,
classif,
transform,
summarwa,
ranksentenc,
singltext,
singltextdocument,
scale,
case,
phrase,
everisentenc,
sentencbase,
paramet,
user,
summarinput,
commun,
network,
networktechnolog,
icccnt,
m,
m,
sustain,
sustaintechnolog,
industri,
sti,
enhanc,
enhanctoken,
challeng,
fluent,
importinform,
content,
automattext,
automattextsummar,
concis,
deal,
summarbangla,",5
126,06cdc875,6f586a94,"kind,
light,
henc,
make,
suitabl,
candid,
keyword,
long,
signific,
seriou,
consequ,
lead,
bodi,
fluid,
inflat,
blur,
individu,
worldwid,
pdr,
main,
possibl,
perman,
eyesight,
doctor,
urg,
year,
sign,
sick,
progress,
expert,
extens,
cost,
prohibit,
fals,
neg,
nowaday,
applic,
object,
xxx,
excel,
goal,
shape,
haemorrhag,
maculopathi,
microaneurysm,
encod,
rotat,
illumin,
rich,
employ,
phase,
balanc,
show,
examin,
recent,
futur,
relat,
numer,
automat,
suvajit,
fuzzi,
bnn,
decreas,
sehrish,
qummaret,
anuj,
incept,
normal,
eyepac,
gaurav,
inceptionv,
xception,
good,
hyper,
paramet,
accord,
diagnos,
addit,
iii,
aim,
high,
collect,
subject,
eye,
base,
distribut,
complet,
raw,
separ,
trainlabel,
csv,
workflow,
statist,
homogen,
theoret,
foundat,
theori,
transform,
function,
fraction,
letter,
bit,
grey,
inappropri,
gray,
blue,
green,
integ,
black,
quicker,
low,
furthermor,
minor,
origin,
lessen,
bias,
begin,
lenet,
alex,
extract,
acceler,
author,
open,
sourc,
order,
stack,
modest,
due,
complex,
top,
kaim,
plain,
construct,
indiscrimin,
inform,
stride,
differ,
configur,
deepest,
version,
segment,
setup,
purpos,
kera,
toolkit,
tensorflow,
machin,
window,
ryzen,
cpu,
ram,
gtx,
core,
cudnn,
exact,
cross,
check,
metric,
assess,
matrix,
tun,
respons,
critic,
optim,
system,
memori,
capac,
stochast,
gradient,
descent,
default,
momentum,
adam,
moment,
estim,
desir,
find,
evalu,
massiv,
lack,
accur,
part,
specifi,
manner,
conclus,
outperform,
extent,
appli,
refer,
mookiah,
acharya,
chua,
lim,
laud,
biol,
memon,
lal,
sahto,
prof,",4
